bug_id,bug_fix_time,long_lived,y_hat,project_name
TARGET_MANAGEMENT-168186,509,Y,N,eclipse
TARGET_MANAGEMENT-177323,22,N,N,eclipse
TARGET_MANAGEMENT-178548,0,N,N,eclipse
TARGET_MANAGEMENT-182350,153,N,N,eclipse
TARGET_MANAGEMENT-183247,1,N,N,eclipse
TARGET_MANAGEMENT-183901,10,N,N,eclipse
TARGET_MANAGEMENT-187205,64,N,N,eclipse
TARGET_MANAGEMENT-189187,7,N,N,eclipse
TARGET_MANAGEMENT-189430,3,N,N,eclipse
TARGET_MANAGEMENT-193426,15,N,N,eclipse
TARGET_MANAGEMENT-198638,0,N,N,eclipse
TARGET_MANAGEMENT-224799,8,N,N,eclipse
TARGET_MANAGEMENT-224906,2,N,N,eclipse
TARGET_MANAGEMENT-231903,1,N,N,eclipse
TARGET_MANAGEMENT-256039,1,N,N,eclipse
TARGET_MANAGEMENT-262092,1,N,N,eclipse
TARGET_MANAGEMENT-284596,0,N,N,eclipse
TARGET_MANAGEMENT-328098,0,N,N,eclipse
TARGET_MANAGEMENT-341613,3,N,N,eclipse
TARGET_MANAGEMENT-342615,3,N,N,eclipse
TARGET_MANAGEMENT-376535,7,N,N,eclipse
TARGET_MANAGEMENT-402533,0,N,N,eclipse
TARGET_MANAGEMENT-420837,8,N,N,eclipse
TARGET_MANAGEMENT-431380,0,N,N,eclipse
TARGET_MANAGEMENT-457303,380,Y,N,eclipse
TCF-307656,1,N,N,eclipse
TCF-340955,3,N,N,eclipse
TCF-361322,7,N,N,eclipse
TCF-390312,7,N,N,eclipse
TCF-390318,7,N,N,eclipse
TCF-421285,34,N,N,eclipse
TCF-429088,365,N,N,eclipse
TCF-447493,1,N,N,eclipse
TCF-459987,8,N,N,eclipse
TIGERSTRIPE-239551,1,N,N,eclipse
TIGERSTRIPE-241406,27,N,N,eclipse
TIGERSTRIPE-242018,0,N,N,eclipse
TIGERSTRIPE-249739,8,N,Y,eclipse
TIGERSTRIPE-251109,5,N,N,eclipse
TIGERSTRIPE-251855,1216,Y,N,eclipse
TIGERSTRIPE-258674,0,N,N,eclipse
TIGERSTRIPE-263219,0,N,N,eclipse
TIGERSTRIPE-282508,960,Y,N,eclipse
TIGERSTRIPE-308160,99,N,N,eclipse
TIGERSTRIPE-313582,5,N,N,eclipse
TIGERSTRIPE-314121,4,N,N,eclipse
TIGERSTRIPE-356757,8,N,N,eclipse
TITAN-494614,4,N,N,eclipse
TITAN-520608,29,N,N,eclipse
TITAN-525458,3,N,N,eclipse
TMF-239192,0,N,N,eclipse
TMF-253591,7,N,N,eclipse
TMF-254165,209,N,N,eclipse
TMF-254995,2,N,N,eclipse
TMF-256402,33,N,N,eclipse
TMF-264217,0,N,N,eclipse
TMF-265099,22,N,N,eclipse
TMF-305313,0,N,N,eclipse
TMF-306003,27,N,N,eclipse
TMF-306329,22,N,N,eclipse
TMF-310005,0,N,N,eclipse
TMF-313089,0,N,N,eclipse
TMF-314978,2,N,N,eclipse
TMF-322434,8,N,N,eclipse
TMF-331160,725,Y,N,eclipse
TMF-353194,20,N,N,eclipse
TMF-354402,471,Y,N,eclipse
TMF-354600,3,N,N,eclipse
TMF-373104,68,N,N,eclipse
TMF-404721,1,N,N,eclipse
TMF-405675,0,N,N,eclipse
TMF-407451,1,N,N,eclipse
TMF-439328,0,N,N,eclipse
TMF-473781,2,N,N,eclipse
TMF-477183,3,N,N,eclipse
TMF-485129,0,N,N,eclipse
TMF-508894,33,N,N,eclipse
TRACECOMPASS-474435,27,N,N,eclipse
TRACECOMPASS-476129,0,N,N,eclipse
TRACECOMPASS-494697,43,N,N,eclipse
TYCHO-342808,126,N,N,eclipse
TYCHO-346532,4,N,N,eclipse
TYCHO-348303,6,N,N,eclipse
TYCHO-364081,0,N,N,eclipse
TYCHO-368538,647,Y,N,eclipse
TYCHO-373817,1069,Y,N,eclipse
TYCHO-395281,54,N,N,eclipse
TYCHO-420397,131,N,N,eclipse
UOMO-476353,99,N,N,eclipse
VERTX-420760,5,N,N,eclipse
VERTX-426799,2,N,N,eclipse
VERTX-441052,77,N,N,eclipse
VIATRA-398636,1255,Y,N,eclipse
VIATRA-403659,0,N,N,eclipse
VIATRA-412700,328,N,N,eclipse
VIATRA-412835,0,N,N,eclipse
VIATRA-438686,253,N,N,eclipse
VIATRA-457554,8,N,N,eclipse
VIATRA-498432,0,N,N,eclipse
VIATRA-504060,7,N,N,eclipse
VIATRA-506354,41,N,N,eclipse
VIRGO-319706,23,N,N,eclipse
VIRGO-338417,79,N,N,eclipse
VIRGO-339497,5,N,N,eclipse
VIRGO-344268,4,N,N,eclipse
VIRGO-367742,3,N,N,eclipse
VIRGO-385574,25,N,N,eclipse
VIRGO-396632,0,N,N,eclipse
VORTO-488153,6,N,N,eclipse
VTP-195716,56,N,N,eclipse
WEB_TOOLS-300475,783,Y,N,eclipse
WORKING_GROUPS-369702,482,Y,N,eclipse
WORKING_GROUPS-409889,1,N,N,eclipse
WORKING_GROUPS-464053,0,N,N,eclipse
WORKING_GROUPS-520122,1,N,N,eclipse
WTP_COMMON_TOOLS-112486,20,N,N,eclipse
WTP_COMMON_TOOLS-118783,0,N,N,eclipse
WTP_COMMON_TOOLS-127878,10,N,N,eclipse
WTP_COMMON_TOOLS-132192,26,N,N,eclipse
WTP_COMMON_TOOLS-138074,762,Y,N,eclipse
WTP_COMMON_TOOLS-243450,14,N,N,eclipse
WTP_COMMON_TOOLS-261393,1,N,N,eclipse
WTP_COMMON_TOOLS-303246,12,N,N,eclipse
WTP_COMMON_TOOLS-318506,47,N,N,eclipse
WTP_COMMON_TOOLS-321398,3,N,N,eclipse
WTP_COMMON_TOOLS-338852,6,N,N,eclipse
WTP_COMMON_TOOLS-515270,420,Y,N,eclipse
WTP_EJB_TOOLS-131406,75,N,N,eclipse
WTP_EJB_TOOLS-232393,13,N,N,eclipse
WTP_INCUBATOR-253299,188,N,N,eclipse
WTP_JAVA_EE_TOOLS-101170,0,N,N,eclipse
WTP_JAVA_EE_TOOLS-102171,1,N,N,eclipse
WTP_JAVA_EE_TOOLS-102897,1,N,N,eclipse
WTP_JAVA_EE_TOOLS-109152,0,N,N,eclipse
WTP_JAVA_EE_TOOLS-113119,13,N,N,eclipse
WTP_JAVA_EE_TOOLS-115335,0,N,N,eclipse
WTP_JAVA_EE_TOOLS-121746,20,N,N,eclipse
WTP_JAVA_EE_TOOLS-134636,30,N,N,eclipse
WTP_JAVA_EE_TOOLS-138769,19,N,N,eclipse
WTP_JAVA_EE_TOOLS-143550,0,N,N,eclipse
WTP_JAVA_EE_TOOLS-151448,4,N,N,eclipse
WTP_JAVA_EE_TOOLS-153161,2,N,N,eclipse
WTP_JAVA_EE_TOOLS-177804,21,N,N,eclipse
WTP_JAVA_EE_TOOLS-189827,38,N,N,eclipse
WTP_JAVA_EE_TOOLS-190496,138,N,N,eclipse
WTP_JAVA_EE_TOOLS-214273,35,N,N,eclipse
WTP_JAVA_EE_TOOLS-216583,4,N,N,eclipse
WTP_JAVA_EE_TOOLS-218519,0,N,N,eclipse
WTP_JAVA_EE_TOOLS-299808,1,N,N,eclipse
WTP_JAVA_EE_TOOLS-299837,0,N,N,eclipse
WTP_JAVA_EE_TOOLS-304233,0,N,N,eclipse
WTP_JAVA_EE_TOOLS-308463,35,N,N,eclipse
WTP_JAVA_EE_TOOLS-315286,16,N,N,eclipse
WTP_JAVA_EE_TOOLS-348396,136,N,N,eclipse
WTP_JAVA_EE_TOOLS-386342,23,N,N,eclipse
WTP_JAVA_EE_TOOLS-404916,49,N,N,eclipse
WTP_JAVA_EE_TOOLS-410117,349,N,N,eclipse
WTP_JAVA_EE_TOOLS-419804,13,N,N,eclipse
WTP_JAVA_EE_TOOLS-80319,86,N,N,eclipse
WTP_JAVA_EE_TOOLS-81610,65,N,N,eclipse
WTP_JAVA_EE_TOOLS-86065,47,N,N,eclipse
WTP_JAVA_EE_TOOLS-92925,0,N,N,eclipse
WTP_RELENG-106288,2,N,N,eclipse
WTP_RELENG-122187,184,N,N,eclipse
WTP_RELENG-127089,118,N,N,eclipse
WTP_RELENG-127409,90,N,N,eclipse
WTP_RELENG-148310,6,N,N,eclipse
WTP_RELENG-170969,61,N,N,eclipse
WTP_RELENG-189560,2,N,N,eclipse
WTP_RELENG-273108,365,N,N,eclipse
WTP_RELENG-416528,2,N,N,eclipse
WTP_RELENG-418701,0,N,N,eclipse
WTP_RELENG-425921,0,N,N,eclipse
WTP_SERVERTOOLS-103052,1,N,N,eclipse
WTP_SERVERTOOLS-105831,9,N,N,eclipse
WTP_SERVERTOOLS-107697,78,N,N,eclipse
WTP_SERVERTOOLS-151093,7,N,N,eclipse
WTP_SERVERTOOLS-153754,9,N,N,eclipse
WTP_SERVERTOOLS-203533,22,N,N,eclipse
WTP_SERVERTOOLS-215575,20,N,N,eclipse
WTP_SERVERTOOLS-218633,3929,Y,N,eclipse
WTP_SERVERTOOLS-220445,12,N,N,eclipse
WTP_SERVERTOOLS-240167,875,Y,N,eclipse
WTP_SERVERTOOLS-346050,1,N,N,eclipse
WTP_SERVERTOOLS-402696,55,N,N,eclipse
WTP_SERVERTOOLS-488652,2,N,N,eclipse
WTP_SERVERTOOLS-99621,0,N,N,eclipse
WTP_SERVERTOOLS-99873,1,N,N,eclipse
WTP_SOURCE_EDITING-102596,6,N,N,eclipse
WTP_SOURCE_EDITING-106783,75,N,N,eclipse
WTP_SOURCE_EDITING-107104,192,N,N,eclipse
WTP_SOURCE_EDITING-112147,0,N,N,eclipse
WTP_SOURCE_EDITING-119633,33,N,N,eclipse
WTP_SOURCE_EDITING-130399,1515,Y,N,eclipse
WTP_SOURCE_EDITING-144772,7,N,N,eclipse
WTP_SOURCE_EDITING-178564,21,N,N,eclipse
WTP_SOURCE_EDITING-192543,553,Y,N,eclipse
WTP_SOURCE_EDITING-205518,945,Y,N,eclipse
WTP_SOURCE_EDITING-209909,33,N,N,eclipse
WTP_SOURCE_EDITING-218030,1,N,N,eclipse
WTP_SOURCE_EDITING-236322,94,N,N,eclipse
WTP_SOURCE_EDITING-245324,587,Y,N,eclipse
WTP_SOURCE_EDITING-303545,0,N,N,eclipse
WTP_SOURCE_EDITING-386967,1,N,N,eclipse
WTP_SOURCE_EDITING-389051,18,N,N,eclipse
WTP_SOURCE_EDITING-458437,0,N,N,eclipse
WTP_SOURCE_EDITING-484070,0,N,N,eclipse
WTP_SOURCE_EDITING-86520,2120,Y,N,eclipse
WTP_SOURCE_EDITING-87333,0,N,N,eclipse
WTP_SOURCE_EDITING-92993,58,N,N,eclipse
WTP_WEBSERVICES-113288,1,N,N,eclipse
WTP_WEBSERVICES-118293,115,N,N,eclipse
WTP_WEBSERVICES-144100,0,N,N,eclipse
WTP_WEBSERVICES-151866,0,N,N,eclipse
WTP_WEBSERVICES-151943,251,N,N,eclipse
WTP_WEBSERVICES-153636,0,N,N,eclipse
WTP_WEBSERVICES-209522,1,N,N,eclipse
WTP_WEBSERVICES-218996,18,N,N,eclipse
WTP_WEBSERVICES-234192,1,N,N,eclipse
WTP_WEBSERVICES-243602,12,N,N,eclipse
WTP_WEBSERVICES-277221,23,N,N,eclipse
WTP_WEBSERVICES-293103,5,N,N,eclipse
WTP_WEBSERVICES-304105,2,N,N,eclipse
WTP_WEBSERVICES-305973,241,N,N,eclipse
WTP_WEBSERVICES-332153,0,N,N,eclipse
WTP_WEBSERVICES-457370,0,N,N,eclipse
WTP_WEBSERVICES-95499,35,N,N,eclipse
WTP_WEBSITE-111487,0,N,N,eclipse
XTEND-383210,1883,Y,N,eclipse
XTEND-400802,3,N,N,eclipse
XTEND-402101,32,N,N,eclipse
XTEND-404244,268,N,N,eclipse
XTEND-423906,1,N,N,eclipse
XTEND-430830,397,Y,N,eclipse
XTEND-485032,553,Y,N,eclipse
XWT-302132,158,N,N,eclipse
Z_ARCHIVED-100319,113,N,N,eclipse
Z_ARCHIVED-100955,0,N,N,eclipse
Z_ARCHIVED-101184,1,N,N,eclipse
Z_ARCHIVED-101708,622,Y,N,eclipse
Z_ARCHIVED-102106,2,N,N,eclipse
Z_ARCHIVED-106308,25,N,N,eclipse
Z_ARCHIVED-107504,2,N,N,eclipse
Z_ARCHIVED-107744,1,N,N,eclipse
Z_ARCHIVED-108438,1,N,N,eclipse
Z_ARCHIVED-108871,1,N,N,eclipse
Z_ARCHIVED-109000,43,N,N,eclipse
Z_ARCHIVED-109187,4,N,N,eclipse
Z_ARCHIVED-110065,4,N,N,eclipse
Z_ARCHIVED-113228,536,Y,N,eclipse
Z_ARCHIVED-113562,3,N,N,eclipse
Z_ARCHIVED-113951,1,N,N,eclipse
Z_ARCHIVED-114692,83,N,Y,eclipse
Z_ARCHIVED-115728,2,N,N,eclipse
Z_ARCHIVED-115842,0,N,N,eclipse
Z_ARCHIVED-116519,0,N,N,eclipse
Z_ARCHIVED-118950,0,N,N,eclipse
Z_ARCHIVED-120482,154,N,N,eclipse
Z_ARCHIVED-122794,0,N,N,eclipse
Z_ARCHIVED-124843,0,N,N,eclipse
Z_ARCHIVED-129681,7,N,N,eclipse
Z_ARCHIVED-129963,6,N,N,eclipse
Z_ARCHIVED-131409,146,N,N,eclipse
Z_ARCHIVED-134222,7,N,N,eclipse
Z_ARCHIVED-135662,0,N,N,eclipse
Z_ARCHIVED-136453,13,N,N,eclipse
Z_ARCHIVED-137560,2,N,N,eclipse
Z_ARCHIVED-137757,1,N,N,eclipse
Z_ARCHIVED-139023,1,N,N,eclipse
Z_ARCHIVED-139606,11,N,N,eclipse
Z_ARCHIVED-140076,12,N,N,eclipse
Z_ARCHIVED-141642,1,N,N,eclipse
Z_ARCHIVED-142591,4,N,N,eclipse
Z_ARCHIVED-146881,27,N,N,eclipse
Z_ARCHIVED-148128,89,N,N,eclipse
Z_ARCHIVED-148467,70,N,N,eclipse
Z_ARCHIVED-153444,0,N,N,eclipse
Z_ARCHIVED-153942,1,N,N,eclipse
Z_ARCHIVED-154649,6,N,N,eclipse
Z_ARCHIVED-156870,21,N,N,eclipse
Z_ARCHIVED-158495,57,N,N,eclipse
Z_ARCHIVED-161157,0,N,N,eclipse
Z_ARCHIVED-163367,5,N,N,eclipse
Z_ARCHIVED-163585,2,N,N,eclipse
Z_ARCHIVED-164638,0,N,N,eclipse
Z_ARCHIVED-166326,19,N,N,eclipse
Z_ARCHIVED-166813,0,N,N,eclipse
Z_ARCHIVED-168061,14,N,N,eclipse
Z_ARCHIVED-168162,27,N,N,eclipse
Z_ARCHIVED-170134,2,N,N,eclipse
Z_ARCHIVED-170411,2,N,N,eclipse
Z_ARCHIVED-170616,92,N,N,eclipse
Z_ARCHIVED-171596,126,N,N,eclipse
Z_ARCHIVED-171611,20,N,N,eclipse
Z_ARCHIVED-172212,8,N,N,eclipse
Z_ARCHIVED-172546,70,N,N,eclipse
Z_ARCHIVED-174410,0,N,N,eclipse
Z_ARCHIVED-176219,7,N,N,eclipse
Z_ARCHIVED-176237,0,N,N,eclipse
Z_ARCHIVED-176832,4,N,N,eclipse
Z_ARCHIVED-177263,420,Y,N,eclipse
Z_ARCHIVED-179329,65,N,N,eclipse
Z_ARCHIVED-180298,54,N,N,eclipse
Z_ARCHIVED-182342,3,N,N,eclipse
Z_ARCHIVED-182959,1,N,N,eclipse
Z_ARCHIVED-186080,266,N,N,eclipse
Z_ARCHIVED-186713,348,N,N,eclipse
Z_ARCHIVED-186785,264,N,N,eclipse
Z_ARCHIVED-186960,1,N,N,eclipse
Z_ARCHIVED-189087,6,N,N,eclipse
Z_ARCHIVED-190561,802,Y,N,eclipse
Z_ARCHIVED-191659,322,N,N,eclipse
Z_ARCHIVED-192078,0,N,N,eclipse
Z_ARCHIVED-194009,6,N,N,eclipse
Z_ARCHIVED-194515,1,N,N,eclipse
Z_ARCHIVED-194542,1,N,N,eclipse
Z_ARCHIVED-194934,5,N,N,eclipse
Z_ARCHIVED-195868,15,N,N,eclipse
Z_ARCHIVED-196660,29,N,N,eclipse
Z_ARCHIVED-197783,0,N,N,eclipse
Z_ARCHIVED-198108,12,N,N,eclipse
Z_ARCHIVED-198184,450,Y,N,eclipse
Z_ARCHIVED-200906,273,N,N,eclipse
Z_ARCHIVED-202117,135,N,N,eclipse
Z_ARCHIVED-202626,175,N,N,eclipse
Z_ARCHIVED-202728,18,N,N,eclipse
Z_ARCHIVED-205336,0,N,N,eclipse
Z_ARCHIVED-205715,58,N,Y,eclipse
Z_ARCHIVED-206549,1,N,N,eclipse
Z_ARCHIVED-207777,37,N,N,eclipse
Z_ARCHIVED-208450,1,N,N,eclipse
Z_ARCHIVED-212948,0,N,N,eclipse
Z_ARCHIVED-216352,23,N,N,eclipse
Z_ARCHIVED-217482,0,N,N,eclipse
Z_ARCHIVED-218770,23,N,N,eclipse
Z_ARCHIVED-219989,32,N,N,eclipse
Z_ARCHIVED-220386,0,N,N,eclipse
Z_ARCHIVED-220525,12,N,Y,eclipse
Z_ARCHIVED-220776,92,N,N,eclipse
Z_ARCHIVED-221260,66,N,N,eclipse
Z_ARCHIVED-221585,7,N,N,eclipse
Z_ARCHIVED-222068,45,N,N,eclipse
Z_ARCHIVED-223830,1,N,N,eclipse
Z_ARCHIVED-224395,4,N,N,eclipse
Z_ARCHIVED-224840,9,N,N,eclipse
Z_ARCHIVED-225071,38,N,N,eclipse
Z_ARCHIVED-227299,0,N,N,eclipse
Z_ARCHIVED-228252,0,N,N,eclipse
Z_ARCHIVED-228395,0,N,N,eclipse
Z_ARCHIVED-229670,29,N,N,eclipse
Z_ARCHIVED-230551,2,N,N,eclipse
Z_ARCHIVED-230708,415,Y,N,eclipse
Z_ARCHIVED-230738,415,Y,N,eclipse
Z_ARCHIVED-230793,190,N,N,eclipse
Z_ARCHIVED-234033,1,N,N,eclipse
Z_ARCHIVED-235712,1,N,N,eclipse
Z_ARCHIVED-235892,167,N,Y,eclipse
Z_ARCHIVED-235971,329,N,N,eclipse
Z_ARCHIVED-237428,153,N,N,eclipse
Z_ARCHIVED-23886,13,N,N,eclipse
Z_ARCHIVED-242255,81,N,N,eclipse
Z_ARCHIVED-242861,3,N,N,eclipse
Z_ARCHIVED-243085,18,N,N,eclipse
Z_ARCHIVED-243190,0,N,N,eclipse
Z_ARCHIVED-248072,46,N,N,eclipse
Z_ARCHIVED-253154,1,N,N,eclipse
Z_ARCHIVED-253280,115,N,N,eclipse
Z_ARCHIVED-254009,104,N,N,eclipse
Z_ARCHIVED-256162,0,N,N,eclipse
Z_ARCHIVED-259105,266,N,N,eclipse
Z_ARCHIVED-259209,19,N,N,eclipse
Z_ARCHIVED-259631,13,N,N,eclipse
Z_ARCHIVED-268316,5,N,N,eclipse
Z_ARCHIVED-269441,13,N,N,eclipse
Z_ARCHIVED-269447,13,N,N,eclipse
Z_ARCHIVED-269906,63,N,N,eclipse
Z_ARCHIVED-272048,2,N,N,eclipse
Z_ARCHIVED-272608,27,N,N,eclipse
Z_ARCHIVED-274977,8,N,N,eclipse
Z_ARCHIVED-277479,0,N,N,eclipse
Z_ARCHIVED-279040,268,N,N,eclipse
Z_ARCHIVED-280008,1,N,N,eclipse
Z_ARCHIVED-285730,0,N,N,eclipse
Z_ARCHIVED-288350,0,N,N,eclipse
Z_ARCHIVED-294993,83,N,N,eclipse
Z_ARCHIVED-300514,7,N,N,eclipse
Z_ARCHIVED-304358,11,N,N,eclipse
Z_ARCHIVED-306994,6,N,N,eclipse
Z_ARCHIVED-307260,4,N,N,eclipse
Z_ARCHIVED-311727,4,N,N,eclipse
Z_ARCHIVED-315777,0,N,N,eclipse
Z_ARCHIVED-317684,1,N,N,eclipse
Z_ARCHIVED-356102,8,N,N,eclipse
Z_ARCHIVED-357815,10,N,N,eclipse
Z_ARCHIVED-358167,21,N,N,eclipse
Z_ARCHIVED-360310,2,N,N,eclipse
Z_ARCHIVED-360324,0,N,N,eclipse
Z_ARCHIVED-360619,0,N,N,eclipse
Z_ARCHIVED-360835,1,N,N,eclipse
Z_ARCHIVED-363126,0,N,N,eclipse
Z_ARCHIVED-370339,35,N,N,eclipse
Z_ARCHIVED-378449,39,N,N,eclipse
Z_ARCHIVED-381309,2,N,N,eclipse
Z_ARCHIVED-382809,2,N,N,eclipse
Z_ARCHIVED-392421,0,N,N,eclipse
Z_ARCHIVED-395511,38,N,N,eclipse
Z_ARCHIVED-398877,0,N,N,eclipse
Z_ARCHIVED-401471,8,N,N,eclipse
Z_ARCHIVED-401900,47,N,N,eclipse
Z_ARCHIVED-403658,0,N,N,eclipse
Z_ARCHIVED-407527,0,N,N,eclipse
Z_ARCHIVED-408558,0,N,N,eclipse
Z_ARCHIVED-417313,14,N,N,eclipse
Z_ARCHIVED-423515,481,Y,N,eclipse
Z_ARCHIVED-429971,963,Y,N,eclipse
Z_ARCHIVED-444066,0,N,Y,eclipse
Z_ARCHIVED-444774,0,N,N,eclipse
Z_ARCHIVED-445298,0,N,N,eclipse
Z_ARCHIVED-445841,4,N,N,eclipse
Z_ARCHIVED-44901,30,N,N,eclipse
Z_ARCHIVED-44907,64,N,N,eclipse
Z_ARCHIVED-450679,1,N,N,eclipse
Z_ARCHIVED-453297,174,N,N,eclipse
Z_ARCHIVED-458690,0,N,N,eclipse
Z_ARCHIVED-464655,2,N,N,eclipse
Z_ARCHIVED-464934,2,N,N,eclipse
Z_ARCHIVED-465285,132,N,N,eclipse
Z_ARCHIVED-466830,18,N,N,eclipse
Z_ARCHIVED-468756,5,N,N,eclipse
Z_ARCHIVED-474318,12,N,N,eclipse
Z_ARCHIVED-475807,22,N,N,eclipse
Z_ARCHIVED-481650,1,N,N,eclipse
Z_ARCHIVED-48929,59,N,N,eclipse
Z_ARCHIVED-49537,0,N,N,eclipse
Z_ARCHIVED-53907,21,N,N,eclipse
Z_ARCHIVED-54805,0,N,N,eclipse
Z_ARCHIVED-56345,213,N,N,eclipse
Z_ARCHIVED-57103,0,N,N,eclipse
Z_ARCHIVED-57245,0,N,N,eclipse
Z_ARCHIVED-58527,8,N,N,eclipse
Z_ARCHIVED-60743,0,N,N,eclipse
Z_ARCHIVED-61754,49,N,N,eclipse
Z_ARCHIVED-61823,1,N,N,eclipse
Z_ARCHIVED-66063,42,N,N,eclipse
Z_ARCHIVED-66323,72,N,N,eclipse
Z_ARCHIVED-66523,4,N,N,eclipse
Z_ARCHIVED-67337,29,N,N,eclipse
Z_ARCHIVED-67822,81,N,N,eclipse
Z_ARCHIVED-68195,16,N,N,eclipse
Z_ARCHIVED-69018,8,N,N,eclipse
Z_ARCHIVED-70306,0,N,N,eclipse
Z_ARCHIVED-70486,7,N,N,eclipse
Z_ARCHIVED-70702,54,N,N,eclipse
Z_ARCHIVED-71394,21,N,N,eclipse
Z_ARCHIVED-72898,8,N,N,eclipse
Z_ARCHIVED-72999,331,N,N,eclipse
Z_ARCHIVED-73122,329,N,N,eclipse
Z_ARCHIVED-74120,1064,Y,N,eclipse
Z_ARCHIVED-74418,56,N,N,eclipse
Z_ARCHIVED-79287,0,N,N,eclipse
Z_ARCHIVED-80413,6,N,N,eclipse
Z_ARCHIVED-80641,4,N,N,eclipse
Z_ARCHIVED-80818,30,N,N,eclipse
Z_ARCHIVED-82674,0,N,N,eclipse
Z_ARCHIVED-83142,7,N,N,eclipse
Z_ARCHIVED-83678,14,N,N,eclipse
Z_ARCHIVED-85182,10,N,N,eclipse
Z_ARCHIVED-85493,239,N,N,eclipse
Z_ARCHIVED-88398,5,N,N,eclipse
Z_ARCHIVED-88480,18,N,N,eclipse
Z_ARCHIVED-89041,6,N,N,eclipse
Z_ARCHIVED-93306,0,N,N,eclipse
Z_ARCHIVED-94862,1,N,N,eclipse
Z_ARCHIVED-95493,1,N,N,eclipse
Z_ARCHIVED-96538,31,N,N,eclipse
Z_ARCHIVED-96662,51,N,N,eclipse
Z_ARCHIVED-97114,3,N,N,eclipse
Z_ARCHIVED-97559,6,N,N,eclipse
Z_ARCHIVED-97907,0,N,N,eclipse
Z_ARCHIVED-98633,3,N,N,eclipse
ACCOUNTSSERVICE-103104,76,N,N,freedesktop
ACCOUNTSSERVICE-33678,47,N,N,freedesktop
ACCOUNTSSERVICE-35872,14,N,N,freedesktop
ACCOUNTSSERVICE-58020,2,N,N,freedesktop
ACCOUNTSSERVICE-66214,97,N,N,freedesktop
ACCOUNTSSERVICE-66325,3,N,N,freedesktop
AVAHI-5328,28,N,N,freedesktop
BEIGNET-89378,94,N,N,freedesktop
BEIGNET-95245,160,N,N,freedesktop
BURN-100853,0,N,N,freedesktop
BUSTLE-50877,769,Y,N,freedesktop
BUSTLE-93904,0,N,N,freedesktop
CAIRO-10050,2186,Y,N,freedesktop
CAIRO-10175,0,N,N,freedesktop
CAIRO-102452,23,N,N,freedesktop
CAIRO-10794,349,N,N,freedesktop
CAIRO-12415,211,N,N,freedesktop
CAIRO-12787,366,Y,N,freedesktop
CAIRO-13254,0,N,N,freedesktop
CAIRO-14457,60,N,N,freedesktop
CAIRO-16469,29,N,N,freedesktop
CAIRO-16496,96,N,N,freedesktop
CAIRO-17096,59,N,N,freedesktop
CAIRO-19211,18,N,N,freedesktop
CAIRO-21443,23,N,N,freedesktop
CAIRO-2333,211,N,N,freedesktop
CAIRO-2336,5,N,N,freedesktop
CAIRO-23539,2073,Y,N,freedesktop
CAIRO-24849,379,Y,N,freedesktop
CAIRO-27834,104,N,N,freedesktop
CAIRO-31062,0,N,N,freedesktop
CAIRO-31603,459,Y,N,freedesktop
CAIRO-3402,87,N,N,freedesktop
CAIRO-3926,23,N,N,freedesktop
CAIRO-4142,1,N,N,freedesktop
CAIRO-4182,48,N,N,freedesktop
CAIRO-42421,101,N,N,freedesktop
CAIRO-4774,1091,Y,N,freedesktop
CAIRO-48221,32,N,N,freedesktop
CAIRO-48577,18,N,N,freedesktop
CAIRO-48750,492,Y,N,freedesktop
CAIRO-52548,1065,Y,N,freedesktop
CAIRO-54549,0,N,N,freedesktop
CAIRO-54822,15,N,N,freedesktop
CAIRO-54950,115,N,N,freedesktop
CAIRO-5676,1,N,N,freedesktop
CAIRO-6883,884,Y,N,freedesktop
CAIRO-7234,6,N,N,freedesktop
CAIRO-7965,181,N,N,freedesktop
CAIRO-80602,308,N,N,freedesktop
CAIRO-9378,21,N,N,freedesktop
CAIRO-93891,188,N,N,freedesktop
CAIRO-9846,302,N,N,freedesktop
CAIROMM-11574,9,N,N,freedesktop
CAIROMM-30476,23,N,N,freedesktop
CAIROMM-5928,0,N,N,freedesktop
CAIROMM-73775,10,N,N,freedesktop
COLORD-39129,0,N,N,freedesktop
CONSOLEKIT-18046,121,N,N,freedesktop
DBUS-11497,19,N,N,freedesktop
DBUS-11766,1,N,N,freedesktop
DBUS-1225,62,N,N,freedesktop
DBUS-12675,236,N,N,freedesktop
DBUS-12849,222,N,N,freedesktop
DBUS-14260,38,N,N,freedesktop
DBUS-15733,30,N,N,freedesktop
DBUS-16841,350,N,N,freedesktop
DBUS-18282,1,N,N,freedesktop
DBUS-18660,1771,Y,N,freedesktop
DBUS-19383,3,N,N,freedesktop
DBUS-21665,764,Y,N,freedesktop
DBUS-2494,87,N,N,freedesktop
DBUS-26032,1322,Y,N,freedesktop
DBUS-27185,6,N,N,freedesktop
DBUS-29885,36,N,N,freedesktop
DBUS-30618,21,N,N,freedesktop
DBUS-34282,43,N,N,freedesktop
DBUS-34870,37,N,N,freedesktop
DBUS-34895,78,N,N,freedesktop
DBUS-35173,48,N,Y,freedesktop
DBUS-35181,0,N,N,freedesktop
DBUS-36811,24,N,N,freedesktop
DBUS-37258,63,N,N,freedesktop
DBUS-37852,0,N,N,freedesktop
DBUS-3793,52,N,N,freedesktop
DBUS-4388,19,N,N,freedesktop
DBUS-53499,321,N,N,freedesktop
DBUS-55729,58,N,N,freedesktop
