tn,fp,fn,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,threshold,hyper1,value1,hyper2,value2,seed,row
0,0,0,0,Fold1,NaN,0,0,0,mozilla,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
0,0,0,0,Fold1,NaN,0,0,0,mozilla,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
0,0,0,0,Fold1,NaN,0,0,0,mozilla,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
0,0,0,0,Fold1,NaN,0,0,0,mozilla,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
0,0,0,0,Fold1,NaN,0,0,0,mozilla,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
0,0,0,0,Fold1,NaN,0,0,0,mozilla,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
485,699,193,858,Fold1,0.6008948545861298,0.8163653663177926,0.4096283783783784,0.6129968723480854,mozilla,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
485,699,193,858,Fold1,0.6008948545861298,0.8163653663177926,0.4096283783783784,0.6129968723480854,mozilla,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
485,699,193,858,Fold1,0.6008948545861298,0.8163653663177926,0.4096283783783784,0.6129968723480854,mozilla,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
485,699,193,858,Fold1,0.6008948545861298,0.8163653663177926,0.4096283783783784,0.6129968723480854,mozilla,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
485,699,193,858,Fold1,0.6008948545861298,0.8163653663177926,0.4096283783783784,0.6129968723480854,mozilla,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
485,699,193,858,Fold1,0.6008948545861298,0.8163653663177926,0.4096283783783784,0.6129968723480854,mozilla,nb,smote,repeatedcv5x2,Accuracy,100,long_description,365,fL,0,usekernel,TRUE,144,1
